equipmentId,itemId,itemName,type,unit,required,minValue,maxValue,freqHours,requiredInStandby
LGI-RJ-W-P09E01,LGI-RJ-W-P09E01I03,润滑油压力0.05-0.35Mpa,NUMBER,Mpa,1,0.05,0.35,2.0,no
LGI-RJ-W-P09E01,LGI-RJ-W-P09E01I04,冷油器前温度＜85℃,NUMBER,℃,1,0.0,85.0,2.0,no
LGI-RJ-W-P09E01,LGI-RJ-W-P09E01I05,冷油器后温度＜75℃,NUMBER,℃,1,0.0,75.0,2.0,no
LGI-RJ-W-P09E02,LGI-RJ-W-P09E02I01,无跑冒、无泄漏、无异音、标识清晰齐全、油杯油位正常,BOOLEAN,,1,,,,no
LGI-RJ-W-P09E02,LGI-RJ-W-P09E02I02,轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,no
LGI-RJ-W-P09E02,LGI-RJ-W-P09E02I03,润滑油压力0.05-0.35Mpa,NUMBER,Mpa,1,0.05,0.35,2.0,no
LGI-RJ-W-P09E02,LGI-RJ-W-P09E02I04,冷油器前温度＜85℃,NUMBER,℃,1,0.0,85.0,2.0,no
LGI-RJ-W-P09E02,LGI-RJ-W-P09E02I05,冷油器后温度＜75℃,NUMBER,℃,1,0.0,75.0,2.0,no
LGI-RJ-W-P09E03,LGI-RJ-W-P09E03I01,无跑冒、无泄漏、无异音、标识清晰齐全、油杯油位正常,BOOLEAN,,1,,,,no
LGI-RJ-W-P09E03,LGI-RJ-W-P09E03I02,轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,no
LGI-RJ-W-P09E03,LGI-RJ-W-P09E03I03,润滑油压力0.05-0.35Mpa,NUMBER,Mpa,1,0.05,0.35,2.0,no
LGI-RJ-W-P09E03,LGI-RJ-W-P09E03I04,冷油器前温度＜85℃,NUMBER,℃,1,0.0,85.0,2.0,no
LGI-RJ-W-P09E03,LGI-RJ-W-P09E03I05,冷油器后温度＜75℃,NUMBER,℃,1,0.0,75.0,2.0,no
LGI-RJ-W-P09E04,LGI-RJ-W-P09E04I01,无跑冒、无泄漏、无异音、轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,no
LGI-RJ-W-P09E05,LGI-RJ-W-P09E05I01,无跑冒、无泄漏、无异音、轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,no
LGI-RJ-W-P09E06,LGI-RJ-W-P09E06I01,无跑冒、无泄漏、无异音、轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,no
LGI-RJ-W-P09E07,LGI-RJ-W-P09E07I01,无跑冒、无泄漏、无异音、轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,no
LGI-RJ-W-P09E08,LGI-RJ-W-P09E08I01,无跑冒、无泄漏、无异音、轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,no
LGI-RJ-W-P10E01,LGI-RJ-W-P10E01I01,无跑冒、无泄漏、无异音、柜门关闭、加卸载正常,BOOLEAN,,1,,,2.0,yes
LGI-RJ-W-P10E02,LGI-RJ-W-P10E02I01,无跑冒、无泄漏、无异音、柜门关闭、加卸载正常,BOOLEAN,,1,,,2.0,yes
LGI-RJ-W-P10E03,LGI-RJ-W-P10E03I01,无跑冒、无泄漏、无异音、柜门关闭、加卸载正常,BOOLEAN,,1,,,2.0,yes
LGI-RJ-W-P10E04,LGI-RJ-W-P10E04I01,无跑冒、无泄漏、无异音、柜门关闭、加卸载正常,BOOLEAN,,1,,,2.0,yes
LGI-RJ-W-P10E05,LGI-RJ-W-P10E05I01,无异常报警、排水正常、冷媒高压8-19bar,NUMBER,bar,1,8.0,19.0,2.0,yes
LGI-RJ-W-P10E05,LGI-RJ-W-P10E05I02,无异常报警、排水正常、冷媒低压3-5.5bar,NUMBER,bar,1,3.0,5.5,2.0,yes
LGI-RJ-W-P10E06,LGI-RJ-W-P10E06I01,无异常报警、排水正常、冷媒高压8-19bar,NUMBER,bar,1,8.0,19.0,2.0,yes
LGI-RJ-W-P10E06,LGI-RJ-W-P10E06I02,无异常报警、排水正常、冷媒低压3-5.5bar,NUMBER,bar,1,3.0,5.5,2.0,yes
LGI-RJ-W-P10E07,LGI-RJ-W-P10E07I01,无异常报警、排水正常、冷媒高压8-19bar,NUMBER,bar,1,8.0,19.0,2.0,yes
LGI-RJ-W-P10E07,LGI-RJ-W-P10E07I02,无异常报警、排水正常、冷媒低压3-5.5bar,NUMBER,bar,1,3.0,5.5,2.0,yes
LGI-RJ-W-P10E08,LGI-RJ-W-P10E08I01,无跑冒、无泄漏、标识清晰齐全,BOOLEAN,,1,,,,yes
LGI-RJ-W-P10E08,LGI-RJ-W-P10E08I02,闭式水供水温度＜38℃,NUMBER,℃,1,0.0,38.0,2.0,yes
LGI-RJ-W-P10E08,LGI-RJ-W-P10E08I03,闭式水回水温度＜50℃,NUMBER,℃,1,0.0,50.0,2.0,yes
LGI-RJ-W-P10E08,LGI-RJ-W-P10E08I04,开式水供水温度＜35℃,NUMBER,℃,1,20.0,35.0,2.0,yes
LGI-RJ-W-P10E08,LGI-RJ-W-P10E08I05,开式水回水温度＜45℃,NUMBER,℃,1,0.0,45.0,2.0,yes
LGI-RJ-W-P10E09,LGI-RJ-W-P10E09I01,无跑冒、无泄漏、标识清晰齐全,BOOLEAN,,1,,,,yes
LGI-RJ-W-P10E09,LGI-RJ-W-P10E09I02,闭式水供水温度＜38℃,NUMBER,℃,1,0.0,38.0,2.0,yes
LGI-RJ-W-P10E09,LGI-RJ-W-P10E09I03,闭式水回水温度＜50℃,NUMBER,℃,1,0.0,50.0,2.0,yes
LGI-RJ-W-P10E09,LGI-RJ-W-P10E09I04,开式水供水温度＜35℃,NUMBER,℃,1,20.0,35.0,2.0,yes
LGI-RJ-W-P10E09,LGI-RJ-W-P10E09I05,开式水回水温度＜45℃,NUMBER,℃,1,0.0,45.0,2.0,yes
LGI-RJ-W-P11E01,LGI-RJ-W-P11E01I01,无跑冒、无泄漏、无异音，入口压力0.05-0.1Mpa,NUMBER,Mpa,1,0.05,0.1,2.0,yes
LGI-RJ-W-P11E01,LGI-RJ-W-P11E01I02,轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,yes
LGI-RJ-W-P11E02,LGI-RJ-W-P11E02I01,无跑冒、无泄漏、无异音，入口压力0.05-0.1Mpa,NUMBER,Mpa,1,0.05,0.1,2.0,yes
LGI-RJ-W-P11E02,LGI-RJ-W-P11E02I02,轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,yes
LGI-RJ-W-P11E03,LGI-RJ-W-P11E03I01,无跑冒、无泄漏、无异音，入口压力0.05-0.1Mpa,NUMBER,Mpa,1,0.05,0.1,2.0,yes
LGI-RJ-W-P11E04,LGI-RJ-W-P11E04I01,轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,yes
LGI-RJ-W-P11E05,LGI-RJ-W-P11E05I01,无跑冒、无泄漏、无异音，入口压力0.1-0.3Mpa,NUMBER,Mpa,1,0.05,0.1,2.0,yes
LGI-RJ-W-P11E05,LGI-RJ-W-P11E05I02,轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,yes
LGI-RJ-W-P11E06,LGI-RJ-W-P11E06I01,无跑冒、无泄漏、无异音，入口压力0.1-0.3Mpa,NUMBER,Mpa,1,0.05,0.1,2.0,yes
LGI-RJ-W-P11E06,LGI-RJ-W-P11E06I02,轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,yes
LGI-RJ-W-P11E07,LGI-RJ-W-P11E07I01,无跑冒、无泄漏、无异音，排水正常,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P11E08,LGI-RJ-W-P11E08I01,无异音、温度＜50℃、疏水、减温水阀位正常,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P12E01,LGI-RJ-W-P12E01I01,无跑冒、无泄漏、无异音，油杯油位＞1/3,BOOLEAN,,1,,,2.0,yes
LGI-RJ-W-P12E01,LGI-RJ-W-P12E01I02,入口压力0.2-0.5Mpa,NUMBER,Mpa,1,0.2,0.5,2.0,yes
LGI-RJ-W-P12E01,LGI-RJ-W-P12E01I03,轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,yes
LGI-RJ-W-P12E02,LGI-RJ-W-P12E02I01,无跑冒、无泄漏、无异音，油杯油位＞1/3,BOOLEAN,,1,,,2.0,yes
LGI-RJ-W-P12E02,LGI-RJ-W-P12E02I02,入口压力0.2-0.5Mpa,NUMBER,Mpa,1,0.2,0.5,2.0,yes
LGI-RJ-W-P12E02,LGI-RJ-W-P12E02I03,轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,yes
LGI-RJ-W-P12E03,LGI-RJ-W-P12E03I01,无跑冒、无泄漏、无异音，工作液温度＜40℃,NUMBER,℃,1,0.0,40.0,2.0,yes
LGI-RJ-W-P12E03,LGI-RJ-W-P12E03I02,入口压力最高值＜-95kpa,NUMBER,kpa,1,-100.0,-95.0,2.0,yes
LGI-RJ-W-P12E04,LGI-RJ-W-P12E04I01,无跑冒、无泄漏、无异音，工作液温度＜40℃,NUMBER,℃,1,0.0,40.0,2.0,yes
LGI-RJ-W-P12E04,LGI-RJ-W-P12E04I02,入口压力最高值＜-95kpa,NUMBER,kpa,1,-100.0,-95.0,2.0,yes
LGI-RJ-W-P13E01,LGI-RJ-W-P13E01I01,无跑冒、无泄漏、进汽压力＜-1kpa，＞-6kpa,NUMBER,kpa,1,-6.0,-1.0,2.0,no
LGI-RJ-W-P13E01,LGI-RJ-W-P13E01I02,进汽温度20-50℃,NUMBER,℃,1,20.0,50.0,2.0,no
LGI-RJ-W-P13E02,LGI-RJ-W-P13E02I01,无跑冒、无泄漏、无异音，疏水正常，风机温度＜50℃,NUMBER,℃,1,0.0,40.0,2.0,yes
LGI-RJ-W-P13E03,LGI-RJ-W-P13E03I01,无跑冒、无泄漏、无异音，疏水正常，风机温度＜50℃,NUMBER,℃,1,0.0,40.0,2.0,yes
LGI-RJ-W-P13E04,LGI-RJ-W-P13E04I01,无跑冒、无泄漏,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P13E05,LGI-RJ-W-P13E05I01,无跑冒、无泄漏，控制柜无报警，自密封/冷却水畅通,BOOLEAN,,1,,,2.0,yes
LGI-RJ-W-P13E05,LGI-RJ-W-P13E05I02,轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,yes
LGI-RJ-W-P13E06,LGI-RJ-W-P13E06I01,无跑冒、无泄漏，控制柜无报警，自密封/冷却水畅通,BOOLEAN,,1,,,2.0,yes
LGI-RJ-W-P13E06,LGI-RJ-W-P13E06I02,轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,yes
LGI-RJ-W-P13E07,LGI-RJ-W-P13E07I01,无跑冒、无泄漏、阀门位置正确、标识清晰齐全,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P13E08,LGI-RJ-W-P13E08I01,温度35-60℃,NUMBER,℃,1,35.0,60.0,2.0,no
LGI-RJ-W-P13E08,LGI-RJ-W-P13E08I02,液位500-700mm,NUMBER,mm,1,500.0,700.0,2.0,no
LGI-RJ-W-P13E09,LGI-RJ-W-P13E09I01,无跑冒、无泄漏、无异音,BOOLEAN,,1,,,2.0,yes
LGI-RJ-W-P13E10,LGI-RJ-W-P13E10I01,无跑冒、无泄漏、无异音,BOOLEAN,,1,,,2.0,yes
LGI-RJ-W-P13E11,LGI-RJ-W-P13E11I01,无跑冒、无泄漏、无异音,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P13E12,LGI-RJ-W-P13E12I01,无跑冒、无泄漏、无异音,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P13E13,LGI-RJ-W-P13E13I01,无跑冒、无泄漏、无异常报警,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P13E14,LGI-RJ-W-P13E14I01,无跑冒、无泄漏、无异音、液位800-1150mm,NUMBER,mm,1,800.0,1150.0,2.0,no
LGI-RJ-W-P13E15,LGI-RJ-W-P13E15I01,无异音、温度＜50℃、疏水、减温水阀位正常,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P13E16,LGI-RJ-W-P13E16I01,无跑冒、无泄漏、无异音,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P13E17,LGI-RJ-W-P13E17I01,液位正常、无杂物、照明充足、无危险气体报警,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P13E18,LGI-RJ-W-P13E18I01,无跑冒、无泄漏、无异音,BOOLEAN,,1,,,2.0,yes
LGI-RJ-W-P13E19,LGI-RJ-W-P13E19I01,无跑冒、无泄漏、无异音,BOOLEAN,,1,,,2.0,yes
LGI-RJ-W-P13E20,LGI-RJ-W-P13E20I01,无异常报警,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P14E01,LGI-RJ-W-P14E01I01,无跑冒、无泄漏、油泵无异音、水箱温度80±5℃,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P14E02,LGI-RJ-W-P14E02I01,无跑冒、无泄漏、无异音、呼吸器颜色蓝色＞1/2,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P14E02,LGI-RJ-W-P14E02I02,液压油供油压力11-12Mpa,NUMBER,Mpa,1,11.0,12.0,2.0,no
LGI-RJ-W-P14E02,LGI-RJ-W-P14E02I03,跳闸油压力0.75-0.9Mpa,NUMBER,Mpa,1,0.75,0.9,2.0,no
LGI-RJ-W-P14E02,LGI-RJ-W-P14E02I04,液压油油箱油位500-560mm,NUMBER,mm,1,500.0,560.0,2.0,no
LGI-RJ-W-P14E02,LGI-RJ-W-P14E02I05,油箱温度35-55℃,NUMBER,℃,1,35.0,55.0,2.0,no
LGI-RJ-W-P14E03,LGI-RJ-W-P14E03I01,无跑冒、无泄漏、无异音、标识清晰齐全,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P14E03,LGI-RJ-W-P14E03I02,润滑油油箱油位600-700mm,NUMBER,mm,1,600.0,700.0,2.0,no
LGI-RJ-W-P14E03,LGI-RJ-W-P14E03I03,润滑油供油压力0.2-0.3MPa,NUMBER,Mpa,1,0.2,0.3,2.0,no
LGI-RJ-W-P14E03,LGI-RJ-W-P14E03I04,润滑油供油温度50-58℃,NUMBER,℃,1,50.0,58.0,2.0,no
LGI-RJ-W-P14E04,LGI-RJ-W-P14E04I01,无跑冒、无泄漏、无异音、阀门正常,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P14E04,LGI-RJ-W-P14E04I02,油氢差压30-35kpa,NUMBER,kpa,1,30.0,35.0,2.0,no
LGI-RJ-W-P14E04,LGI-RJ-W-P14E04I03,密封油流量20±4%,NUMBER,%,1,16.0,24.0,2.0,no
LGI-RJ-W-P14E04,LGI-RJ-W-P14E04I04,浮子油箱油位不低于2/3,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P15E01,LGI-RJ-W-P15E01I01,发电机励端密封油压力0.29-0.39Mpa,NUMBER,Mpa,1,0.29,0.39,2.0,no
LGI-RJ-W-P15E01,LGI-RJ-W-P15E01I02,发电机机端密封油压力0.29-0.39Mpa,NUMBER,Mpa,1,0.29,0.39,2.0,no
LGI-RJ-W-P15E02,LGI-RJ-W-P15E02I01,无跑冒、无泄漏、无异音、标识清晰齐全,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P15E03,LGI-RJ-W-P15E03I01,清洁无杂物，无灰尘堆积,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P15E04,LGI-RJ-W-P15E04I01,无泄漏、无异音、挡板开度正常，进、出口最高温度＜60℃,NUMBER,℃,1,0.0,60.0,2.0,no
LGI-RJ-W-P15E05,LGI-RJ-W-P15E05I01,无泄漏、无异音、挡板开度正常，进、出口最高温度＜60℃,NUMBER,℃,1,0.0,60.0,2.0,no
LGI-RJ-W-P15E06,LGI-RJ-W-P15E06I01,无泄漏、无异音、挡板开度正常，轴承最高温度＜80℃,NUMBER,℃,1,0.0,80.0,2.0,no
LGI-RJ-W-P15E07,LGI-RJ-W-P15E07I01,无泄漏、无异音、挡板开度正常，进、出口最高温度＜60℃,NUMBER,℃,1,0.0,60.0,2.0,no
LGI-RJ-W-P16E01,LGI-RJ-W-P16E01I01,发电机、消泡箱油位开关视窗内无油,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P16E02,LGI-RJ-W-P16E02I01,门锁齐全、温度正常、无异常报警,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P16E03,LGI-RJ-W-P16E03I01,无跑冒、无泄漏、疏水阀位正确严密,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P16E04,LGI-RJ-W-P16E04I01,内4个及外1个都投入设定204℃,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P16E05,LGI-RJ-W-P16E05I01,无报警、无异音、设定260℃控制远方,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P16E06,LGI-RJ-W-P16E06I01,无跑冒、无泄漏、标识清晰齐全、阀位正常,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P17E01,LGI-RJ-W-P17E01I01,无跑冒、无泄漏、标识齐全,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P17E02,LGI-RJ-W-P17E02I01,无跑冒、无泄漏、油泵无异音、标识齐全,BOOLEAN,,1,,,2.0,no
LGI-RJ-W-P18E01,LGI-RJ-W-P18E01I01,无跑冒、无泄漏、阀位正确、体积＞6m³,NUMBER,m³,1,6.0,9.0,2.0,no
LGI-RJ-W-P18E01,LGI-RJ-W-P18E01I02,控制柜无报警、柜门上锁、压力2-2.2Mpa,NUMBER,Mpa,1,2.0,2.2,2.0,no
LGI-RJ-W-P19E01,LGI-RJ-W-P19E01I01,无跑冒、无泄漏、无异音、标识清晰齐全,BOOLEAN,,1,,,2.0,yes
LGI-RJ-W-P19E01,LGI-RJ-W-P19E01I02,润滑油箱油位＞1/2,BOOLEAN,,1,,,2.0,yes
LGI-RJ-W-P19E01,LGI-RJ-W-P19E01I03,轴承最高温度＜70℃,NUMBER,℃,1,0.0,70.0,2.0,yes
LGI-RJ-W-P19E01,LGI-RJ-W-P19E01I04,润滑油供油温度＜55℃,NUMBER,℃,1,0.0,55.0,2.0,yes
LGI-RJ-W-P19E01,LGI-RJ-W-P19E01I05,润滑油供油压力0.4-0.7bar,NUMBER,bar,1,0.4,0.7,2.0,yes
LGI-RJ-W-P19E01,LGI-RJ-W-P19E01I06,入口压力＞0.4Mpa,NUMBER,Mpa,1,0.4,0.6,2.0,yes
LGI-RJ-W-P19E01,LGI-RJ-W-P19E01I07,密封水最高温度＜55℃,NUMBER,℃,1,0.0,55.0,2.0,yes
LGI-RJ-W-P19E02,LGI-RJ-W-P19E02I01,无跑冒、无泄漏、无异音、标识清晰齐全,BOOLEAN,,1,,,2.0,yes
