equipmentId,itemId,itemName,type,unit,required,minValue,maxValue,freqHours,requiredInStandby
JH-O-P03E07,JH-O-P03E07I01,出口压力是否正常,NUMBER,MPa,1,0.2,0.8,2,no
JH-O-P03E07,JH-O-P03E07I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P03E08,JH-O-P03E08I01,出口压力是否正常,NUMBER,MPa,1,0.2,0.8,2,no
JH-O-P03E08,JH-O-P03E08I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P03E09,JH-O-P03E09I01,有无泄漏、PLC柜完好、无报警、泵及搅拌器运行正常,BOOLEAN,,1,,,2,no
JH-O-P03E09,JH-O-P03E09I02,消泡剂储罐液位是否大于20cm,BOOLEAN,,1,,,2,no
JH-O-P03E10,JH-O-P03E10I01,PLC柜完好、无报警,BOOLEAN,,1,,,2,no
JH-O-P03E10,JH-O-P03E10I02,地沟排污管线无溶液流出,BOOLEAN,,1,,,2,no
JH-O-P04E01,JH-O-P04E01I01,有无泄漏及有毒有害气体报警,BOOLEAN,,1,,,2,no
JH-O-P05E01,JH-O-P05E01I01,有无泄漏及有毒有害气体报警,BOOLEAN,,1,,,4,no
JH-O-P05E02,JH-O-P05E02I01,泵出口压力是否正常,NUMBER,MPa,1,3,4.2,4,no
JH-O-P05E02,JH-O-P05E02I02,电机驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P05E02,JH-O-P05E02I03,电机非驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P05E02,JH-O-P05E02I04,泵驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P05E02,JH-O-P05E02I05,泵非驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P05E02,JH-O-P05E02I06,泵驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P05E02,JH-O-P05E02I07,泵非驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P05E02,JH-O-P05E02I08,电机驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P05E02,JH-O-P05E02I09,电机非驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P05E02,JH-O-P05E02I10,泵驱动端密封水压力,NUMBER,MPa,1,0.2,0.6,4,no
JH-O-P05E02,JH-O-P05E02I11,泵非驱动端密封水压力,NUMBER,MPa,1,0.2,0.6,4,no
JH-O-P05E02,JH-O-P05E02I12,泵驱动端密封水管温度,NUMBER,°C,1,0,50,2,no
JH-O-P05E02,JH-O-P05E02I13,泵非驱动端密封水管温度,NUMBER,°C,1,0,50,2,no
JH-O-P05E02,JH-O-P05E02I14,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P05E02,JH-O-P05E02I15,冷却水运行回水视镜是否正常,BOOLEAN,,1,,,2,no
JH-O-P05E02,JH-O-P05E02I16,泵体排污有无泄漏,BOOLEAN,,1,,,2,no
JH-O-P05E03,JH-O-P05E03I01,泵出口压力是否正常,NUMBER,MPa,1,3,4.2,4,no
JH-O-P05E03,JH-O-P05E03I02,电机驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P05E03,JH-O-P05E03I03,电机非驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P05E03,JH-O-P05E03I04,泵驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P05E03,JH-O-P05E03I05,泵非驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P05E03,JH-O-P05E03I06,泵驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P05E03,JH-O-P05E03I07,泵非驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P05E03,JH-O-P05E03I08,电机驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P05E03,JH-O-P05E03I09,电机非驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P05E03,JH-O-P05E03I10,泵驱动端密封水压力,NUMBER,MPa,1,0.2,0.6,4,no
JH-O-P05E03,JH-O-P05E03I11,泵非驱动端密封水压力,NUMBER,MPa,1,0.2,0.6,4,no
JH-O-P05E03,JH-O-P05E03I12,泵驱动端密封水管温度,NUMBER,°C,1,0,50,2,no
JH-O-P05E03,JH-O-P05E03I13,泵非驱动端密封水管温度,NUMBER,°C,1,0,50,2,no
JH-O-P05E03,JH-O-P05E03I14,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P05E03,JH-O-P05E03I15,冷却水运行回水视镜是否正常,BOOLEAN,,1,,,2,no
JH-O-P05E03,JH-O-P05E03I16,泵体排污有无泄漏,BOOLEAN,,1,,,2,no
JH-O-P05E04,JH-O-P05E04I01,有无泄漏,BOOLEAN,,1,,,2,no
JH-O-P05E05,JH-O-P05E05I01,有无泄漏，夏季和冬季空调运行是否正常,BOOLEAN,,1,,,2,no
JH-O-P05E05,JH-O-P05E05I02,装置配套机泵运行是否正常,BOOLEAN,,1,,,2,no
JH-O-P05E06,JH-O-P05E06I01,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P05E07,JH-O-P05E07I01,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P05E08,JH-O-P05E08I01,出口压力是否正常,NUMBER,MPa,1,0.2,0.8,2,no
JH-O-P05E08,JH-O-P05E08I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P05E09,JH-O-P05E09I01,出口压力是否正常,NUMBER,MPa,1,0.2,0.8,2,no
JH-O-P05E09,JH-O-P05E09I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P05E10,JH-O-P05E10I01,有无撞管，倒淋排水是否符合实际工况,BOOLEAN,,1,,,2,no
JH-O-P06E01,JH-O-P06E01I01,气体取样管线是否畅通，空气鼓吹阀有无异常声音，周边有无泄漏及有毒气体报警,BOOLEAN,,1,,,2,no
JH-O-P06E02,JH-O-P06E02I01,出口压力是否正常,NUMBER,MPa,1,0.35,0.6,2,no
JH-O-P06E02,JH-O-P06E02I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P06E02,JH-O-P06E02I03,密封水回水颜色是否正常,BOOLEAN,,1,,,4,no
JH-O-P06E03,JH-O-P06E03I01,出口压力是否正常,NUMBER,MPa,1,0.35,0.6,2,no
JH-O-P06E03,JH-O-P06E03I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P06E03,JH-O-P06E03I03,密封水回水颜色是否正常,BOOLEAN,,1,,,4,no
JH-O-P06E04,JH-O-P06E04I01,加药泵运行是否正常,BOOLEAN,,1,,,2,no
JH-O-P06E05,JH-O-P06E05I01,储罐液位,NUMBER,m,1,1.2,4.5,4,no
JH-O-P06E06,JH-O-P06E06I01,加药泵运行是否正常,BOOLEAN,,1,,,2,no
JH-O-P06E07,JH-O-P06E07I01,储罐液位,NUMBER,m,1,1.2,3,4,no
JH-O-P07E01,JH-O-P07E01I01,出口压力是否正常,NUMBER,MPa,1,0.1,0.5,2,no
JH-O-P07E01,JH-O-P07E01I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P07E02,JH-O-P07E02I01,出口压力是否正常,NUMBER,MPa,1,0.1,0.5,2,no
JH-O-P07E02,JH-O-P07E02I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P07E03,JH-O-P07E03I01,出口压力是否正常,NUMBER,MPa,1,0.0,100.0,2,no
JH-O-P07E03,JH-O-P07E03I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P07E04,JH-O-P07E04I01,出口压力是否正常,NUMBER,MPa,1,0.0,100.0,2,no
JH-O-P07E04,JH-O-P07E04I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P07E05,JH-O-P07E05I01,运行是否正常，箱体是否泄漏，回路小开关是否跳闸,BOOLEAN,,1,,,4,no
JH-O-P08E01,JH-O-P08E01I01,出口压力是否正常,NUMBER,MPa,1,0.4,0.8,2,no
JH-O-P08E01,JH-O-P08E01I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P08E01,JH-O-P08E01I03,密封水回水颜色是否正常,BOOLEAN,,1,,,4,no
JH-O-P08E02,JH-O-P08E02I01,出口压力是否正常,NUMBER,MPa,1,0.4,0.8,2,no
JH-O-P08E02,JH-O-P08E02I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P08E02,JH-O-P08E02I03,密封水回水颜色是否正常,BOOLEAN,,1,,,4,no
JH-O-P08E03,JH-O-P08E03I01,出口压力是否正常,NUMBER,MPa,1,0.1,0.3,2,no
JH-O-P08E03,JH-O-P08E03I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P08E04,JH-O-P08E04I01,出口压力是否正常,NUMBER,MPa,1,0.1,0.3,2,no
JH-O-P08E04,JH-O-P08E04I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P08E05,JH-O-P08E05I01,液位是否正常，有无溢流,NUMBER,m,1,2,2.8,2,no
JH-O-P08E06,JH-O-P08E06I01,出口压力是否正常,NUMBER,MPa,1,0.4,0.8,2,no
JH-O-P08E06,JH-O-P08E06I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P08E06,JH-O-P08E06I03,密封水回水颜色是否正常,BOOLEAN,,1,,,4,no
JH-O-P08E07,JH-O-P08E07I01,出口压力是否正常,NUMBER,MPa,1,0.4,0.8,2,no
JH-O-P08E07,JH-O-P08E07I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P08E07,JH-O-P08E07I03,密封水回水颜色是否正常,BOOLEAN,,1,,,4,no
JH-O-P09E01,JH-O-P09E01I01,风机出口压力是否正常,BOOLEAN,,1,,,4,no
JH-O-P09E01,JH-O-P09E01I02,电机驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P09E01,JH-O-P09E01I03,电机非驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P09E01,JH-O-P09E01I04,风机驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P09E01,JH-O-P09E01I05,风机驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P09E01,JH-O-P09E01I06,风机驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P09E01,JH-O-P09E01I07,风机非驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P09E01,JH-O-P09E01I08,电机驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P09E01,JH-O-P09E01I09,电机非驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P09E01,JH-O-P09E01I10,风机及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P09E01,JH-O-P09E01I11,冷却水运行回水视镜是否正常,BOOLEAN,,1,,,2,no
JH-O-P09E02,JH-O-P09E02I01,风机出口压力是否正常,BOOLEAN,,1,,,4,no
JH-O-P09E02,JH-O-P09E02I02,电机驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P09E02,JH-O-P09E02I03,电机非驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P09E02,JH-O-P09E02I04,风机驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P09E02,JH-O-P09E02I05,风机驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P09E02,JH-O-P09E02I06,风机驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P09E02,JH-O-P09E02I07,风机非驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P09E02,JH-O-P09E02I08,电机驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P09E02,JH-O-P09E02I09,电机非驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P09E02,JH-O-P09E02I10,风机及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P09E02,JH-O-P09E02I11,冷却水运行回水视镜是否正常,BOOLEAN,,1,,,2,no
JH-O-P09E03,JH-O-P09E03I01,风机出口压力是否正常,BOOLEAN,,1,,,4,no
JH-O-P09E03,JH-O-P09E03I02,电机驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P09E03,JH-O-P09E03I03,电机非驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P09E03,JH-O-P09E03I04,风机驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P09E03,JH-O-P09E03I05,风机驱动端轴承温度：是否正常，超过60°C汇报,NUMBER,°C,1,10,60,4,no
JH-O-P09E03,JH-O-P09E03I06,风机驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P09E03,JH-O-P09E03I07,风机非驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P09E03,JH-O-P09E03I08,电机驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P09E03,JH-O-P09E03I09,电机非驱动端轴承振动,NUMBER,μm,1,0,50,4,no
JH-O-P09E03,JH-O-P09E03I10,风机及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P09E03,JH-O-P09E03I11,冷却水运行回水视镜是否正常,BOOLEAN,,1,,,2,no
JH-O-P10E01,JH-O-P10E01I01,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P10E01,JH-O-P10E01I02,密封水是否正常,BOOLEAN,,1,,,2,no
JH-O-P10E01,JH-O-P10E01I03,真空泵电流是否小于50A,NUMBER,A,1,0,50,2,no
JH-O-P10E02,JH-O-P10E02I01,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P10E02,JH-O-P10E02I02,密封水是否正常,BOOLEAN,,1,,,2,no
JH-O-P10E02,JH-O-P10E02I03,真空泵电流是否小于50A,NUMBER,A,1,0,100,2,no
JH-O-P10E03,JH-O-P10E03I01,泵运行是否正常有无异音,BOOLEAN,,1,,,2,no
JH-O-P10E04,JH-O-P10E04I01,泵运行是否正常有无异音,BOOLEAN,,1,,,2,no
JH-O-P10E05,JH-O-P10E05I01,泵运行是否正常有无异音,BOOLEAN,,1,,,2,no
JH-O-P10E06,JH-O-P10E06I01,有无泄漏，溢流口有无溢流,BOOLEAN,,1,,,2,no
JH-O-P10E07,JH-O-P10E07I01,加药泵运行是否正常，有无泄漏，储罐液位是否大于0.1m,BOOLEAN,,1,,,2,no
JH-O-P10E08,JH-O-P10E08I01,加药泵运行是否正常，有无泄漏，储罐液位是否大于0.1m,BOOLEAN,,1,,,2,no
JH-O-P10E09,JH-O-P10E09I01,加药泵运行是否正常，有无泄漏，储罐液位是否大于0.1m,BOOLEAN,,1,,,2,no
JH-O-P10E10,JH-O-P10E10I01,出口压力是否正常,NUMBER,MPa,1,0.3,0.7,4,no
JH-O-P10E10,JH-O-P10E10I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P10E10,JH-O-P10E10I03,密封水回水颜色是否正常,BOOLEAN,,1,,,4,no
JH-O-P10E11,JH-O-P10E11I01,出口压力是否正常,NUMBER,MPa,1,0.3,0.7,4,no
JH-O-P10E11,JH-O-P10E11I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P10E11,JH-O-P10E11I03,密封水回水颜色是否正常,BOOLEAN,,1,,,4,no
JH-O-P10E12,JH-O-P10E12I01,出口压力是否正常,NUMBER,MPa,1,0.3,0.7,4,no
JH-O-P10E12,JH-O-P10E12I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P10E12,JH-O-P10E12I03,密封水回水颜色是否正常,BOOLEAN,,1,,,4,no
JH-O-P10E13,JH-O-P10E13I01,出口压力是否正常,NUMBER,MPa,1,0.3,0.7,4,no
JH-O-P10E13,JH-O-P10E13I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P10E13,JH-O-P10E13I03,密封水回水颜色是否正常,BOOLEAN,,1,,,4,no
JH-O-P10E14,JH-O-P10E14I01,有无溢流，周边地面正否有溢流硫磺残留,BOOLEAN,,1,,,2,no
JH-O-P11E01,JH-O-P11E01I01,运行是否正常，有无异音，跑偏，气液分离罐有无漏气、排液是否正常,BOOLEAN,,1,,,2,no
JH-O-P11E01,JH-O-P11E01I02,有无泄漏、溢流、堵塞、吸不干,BOOLEAN,,1,,,2,no
JH-O-P11E02,JH-O-P11E02I01,运行是否正常，有无异音，跑偏，气液分离罐有无漏气、排液是否正常,BOOLEAN,,1,,,2,no
JH-O-P11E02,JH-O-P11E02I02,有无泄漏、溢流、堵塞、吸不干,BOOLEAN,,1,,,2,no
JH-O-P11E03,JH-O-P11E03I01,控制柜完好，无报警,BOOLEAN,,1,,,4,no
JH-O-P11E04,JH-O-P11E04I01,运行正常，无泄漏，清液回流正常,BOOLEAN,,1,,,2,no
JH-O-P11E05,JH-O-P11E05I01,顶部通畅，无硫磺泄漏,BOOLEAN,,1,,,2,no
JH-O-P11E06,JH-O-P11E06I01,运行正常无泄漏，周边无蒸汽漏点,BOOLEAN,,1,,,2,no
JH-O-P11E07,JH-O-P11E07I01,运行正常无泄漏，周边无蒸汽漏点,BOOLEAN,,1,,,2,no
JH-O-P12E01,JH-O-P12E01I01,无杂物，吨袋摆放整齐，无冒烟火情,BOOLEAN,,1,,,2,no
JH-O-P12E02,JH-O-P12E02I01,无泄漏泡水，若冷却水泵运行是否正常,BOOLEAN,,1,,,2,no
JH-O-P12E03,JH-O-P12E03I01,有无冒烟火情，若造粒设备运行是否正常,BOOLEAN,,1,,,8,no
JH-O-P12E04,JH-O-P12E04I01,有无泄漏异常,BOOLEAN,,1,,,2,no
JH-O-P12E05,JH-O-P12E05I01,有无泄漏异常,BOOLEAN,,1,,,8,no
JH-O-P13E01,JH-O-P13E01I01,储罐液位是否正常，有无泄漏，除湿剂是否变色,BOOLEAN,,1,,,2,no
JH-O-P13E02,JH-O-P13E02I01,硫酸加药泵运行是否正常,BOOLEAN,,1,,,2,no
JH-O-P13E03,JH-O-P13E03I01,储罐液位是否正常，有无泄漏,BOOLEAN,,1,,,2,no
JH-O-P13E04,JH-O-P13E04I01,加药泵运行是否正常，有无异音、泄漏,BOOLEAN,,1,,,2,no
JH-O-P13E05,JH-O-P13E05I01,储罐液位是否正常，有无泄漏,BOOLEAN,,1,,,2,no
JH-O-P13E06,JH-O-P13E06I01,加药泵运行是否正常，有无异音、泄漏,BOOLEAN,,1,,,2,no
JH-O-P13E07,JH-O-P13E07I01,有无报警、异常,BOOLEAN,,1,,,2,no
JH-O-P14E01,JH-O-P14E01I01,出口压力是否正常,NUMBER,MPa,1,0.5,1,2,no
JH-O-P14E01,JH-O-P14E01I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P14E02,JH-O-P14E02I01,出口压力是否正常,NUMBER,MPa,1,0.5,1,2,no
JH-O-P14E02,JH-O-P14E02I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,2,no
JH-O-P14E03,JH-O-P14E03I01,液位是否过高，有有无溢流,BOOLEAN,,1,,,2,no
JH-O-P15E01,JH-O-P15E01I01,泵及电机运行情况及润滑油是否正常，有无异音，有无泄漏，轴承温度振动受否正常，泵出口压力在0.1~0.3MPa之间,BOOLEAN,,1,,,2,no
JH-O-P15E02,JH-O-P15E02I01,泵及电机运行情况及润滑油是否正常，有无异音，有无泄漏，轴承温度振动受否正常，泵出口压力在0.1~0.4MPa之间,BOOLEAN,,1,,,2,no
JH-O-P15E03,JH-O-P15E03I01,泵及电机运行情况及润滑油是否正常，有无异音，有无泄漏，轴承温度振动受否正常，泵出口压力在0.1~0.3MPa之间,BOOLEAN,,1,,,2,no
JH-O-P15E04,JH-O-P15E04I01,泵及电机运行情况及润滑油是否正常，有无异音，有无泄漏，轴承温度振动受否正常，泵出口压力在0.1~0.4MPa之间,BOOLEAN,,1,,,2,no
JH-O-P15E05,JH-O-P15E05I01,泵及电机运行情况及润滑油是否正常，有无异音，有无泄漏，轴承温度振动受否正常，泵出口压力在0.1~0.4MPa之间,BOOLEAN,,1,,,2,no
JH-O-P15E06,JH-O-P15E06I01,运行是否正常，有无异音,BOOLEAN,,1,,,2,no
JH-O-P15E07,JH-O-P15E07I01,运行是否正常，有无异音,BOOLEAN,,1,,,2,no
JH-O-P15E08,JH-O-P15E08I01,泵及电机运行情况及润滑油是否正常，有无异音，有无泄漏，轴承温度振动受否正常,BOOLEAN,,1,,,2,no
JH-O-P15E09,JH-O-P15E09I01,泵及电机运行情况及润滑油是否正常，有无异音，有无泄漏，轴承温度振动受否正常,BOOLEAN,,1,,,2,no
JH-O-P15E10,JH-O-P15E10I01,运行是否正常，有无异音,BOOLEAN,,1,,,2,no
JH-O-P15E11,JH-O-P15E11I01,泵及电机运行情况及润滑油是否正常，有无异音，有无泄漏，轴承温度振动受否正常，泵出口压力在0.1~0.4MPa之间，有无溢流,BOOLEAN,,1,,,2,no
JH-O-P15E12,JH-O-P15E12I01,泵及电机运行情况及润滑油是否正常，有无异音，有无泄漏，轴承温度振动受否正常，泵出口压力在0.1~0.4MPa之间，有无溢流,BOOLEAN,,1,,,2,no
JH-C-P01E01,JH-C-P01E01I01,有无泄漏及有毒气体报警,BOOLEAN,,1,,,8,no
JH-C-P02E01,JH-C-P02E01I01,有无泄漏及有毒气体报警,BOOLEAN,,1,,,4,no
JH-C-P02E02,JH-C-P02E02I01,地坑有无积水，有无泄漏，有积水及时联系主控,BOOLEAN,,1,,,4,no
JH-C-P03E01,JH-C-P03E01I01,有无泄漏及有毒气体报警,BOOLEAN,,1,,,4,no
JH-C-P04E01,JH-C-P04E01I01,有无泄漏及有毒有害气体报警,BOOLEAN,,1,,,4,no
JH-C-P05E01,JH-C-P05E01I01,有无泄漏及有毒有害气体报警,BOOLEAN,,1,,,4,no
JH-C-P05E02,JH-C-P05E02I01,有无泄漏,BOOLEAN,,1,,,4,no
JH-C-P05E03,JH-C-P05E03I01,有无泄漏,BOOLEAN,,1,,,4,no
JH-C-P06E01,JH-C-P06E01I01,有无泄漏,BOOLEAN,,1,,,4,no
JH-C-P06E02,JH-C-P06E02I01,出口压力是否正常,NUMBER,MPa,1,0.35,0.6,4,no
JH-C-P06E02,JH-C-P06E02I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,4,no
JH-C-P06E02,JH-C-P06E02I03,密封水回水颜色是否正常,BOOLEAN,,1,,,4,no
JH-C-P06E03,JH-C-P06E03I01,出口压力是否正常,NUMBER,MPa,1,0.35,0.6,4,no
JH-C-P06E03,JH-C-P06E03I02,泵及电机运行情况及润滑油是否正常,BOOLEAN,,1,,,4,no
JH-C-P06E03,JH-C-P06E03I03,密封水回水颜色是否正常,BOOLEAN,,1,,,4,no
JH-C-P06E04,JH-C-P06E04I01,储罐液位,NUMBER,m,1,1.2,4.5,4,no
JH-C-P06E05,JH-C-P06E05I01,储罐液位,NUMBER,m,1,1.2,3,4,no
JH-C-P07E01,JH-C-P07E01I01,有无泄漏异常,BOOLEAN,,1,,,4,no
JH-C-P08E01,JH-C-P08E01I01,有无泄漏异常,BOOLEAN,,1,,,4,no
