equipmentId,itemId,itemName,type,unit,required,minValue,maxValue,freqHours,requiredInStandby
RJ-W-P02E01,RJ-W-P02E01I03,电机非驱动端振动正常,BOOLEAN,,1,,,2,no
RJ-W-P02E01,RJ-W-P02E01I04,电机/泵无异音,BOOLEAN,,1,,,2,no
RJ-W-P02E01,RJ-W-P02E01I05,泵不倒转,BOOLEAN,,1,,,8,yes
RJ-W-P02E02,RJ-W-P02E02I01,电机驱动端轴承温度,NUMBER,°C,1,20,65,4,no
RJ-W-P02E02,RJ-W-P02E02I02,电机驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P02E02,RJ-W-P02E02I03,电机非驱动端振动正常,BOOLEAN,,1,,,2,no
RJ-W-P02E02,RJ-W-P02E02I04,电机/泵无异音,BOOLEAN,,1,,,2,no
RJ-W-P02E02,RJ-W-P02E02I05,泵不倒转,BOOLEAN,,1,,,8,yes
RJ-W-P02E03,RJ-W-P02E03I01,电机驱动端轴承振动正常,BOOLEAN,,1,,,4,no
RJ-W-P02E03,RJ-W-P02E03I02,电机非驱动端振动正常,BOOLEAN,,1,,,4,no
RJ-W-P02E03,RJ-W-P02E03I03,电机/风机无异音,BOOLEAN,,1,,,4,no
RJ-W-P02E04,RJ-W-P02E04I01,电机驱动端轴承振动正常,BOOLEAN,,1,,,4,no
RJ-W-P02E04,RJ-W-P02E04I02,电机非驱动端振动正常,BOOLEAN,,1,,,4,no
RJ-W-P02E04,RJ-W-P02E04I03,电机/风机无异音,BOOLEAN,,1,,,4,no
RJ-W-P02E05,RJ-W-P02E05I01,润滑油箱温度,NUMBER,°C,1,35,68,4,no
RJ-W-P02E05,RJ-W-P02E05I02,润滑油箱负压,NUMBER,mbar,1,-14,-5,4,no
RJ-W-P02E05,RJ-W-P02E05I03,排烟风机入口滤网清洁,BOOLEAN,,1,,,4,no
RJ-W-P02E05,RJ-W-P02E05I04,油箱油位正常,BOOLEAN,,1,,,4,no
RJ-W-P02E06,RJ-W-P02E06I01,发电机励端轴承节流孔板后供油压力,NUMBER,MPa,1,0.01,0.3,4,no
RJ-W-P02E06,RJ-W-P02E06I02,发电机励端轴承回油温度,NUMBER,°C,1,40,70,4,no
RJ-W-P02E06,RJ-W-P02E06I03,发电机驱动端轴承节流孔板后供油压力,NUMBER,MPa,1,0.01,0.05,4,no
RJ-W-P02E06,RJ-W-P02E06I04,发电机驱动端轴承回油温度,NUMBER,°C,1,40,70,4,no
RJ-W-P02E06,RJ-W-P02E06I05,进气锥内无渗油,BOOLEAN,,1,,,4,no
RJ-W-P02E06,RJ-W-P02E06I06,发电机冷却水供水压力,NUMBER,MPa,1,0.1,0.3,8,no
RJ-W-P02E06,RJ-W-P02E06I07,发电机冷却水系统无渗漏,BOOLEAN,,1,,,8,no
RJ-W-P02E07,RJ-W-P02E07I01,润滑油供油压力,NUMBER,MPa,1,0.15,0.3,4,no
RJ-W-P02E07,RJ-W-P02E07I02,润滑油供油温度,NUMBER,°C,1,30,58,4,no
RJ-W-P02E07,RJ-W-P02E07I03,滤网压差正常,BOOLEAN,,1,,,8,no
RJ-W-P02E07,RJ-W-P02E07I04,无漏油/无振动,BOOLEAN,,1,,,4,no
RJ-W-P02E08,RJ-W-P02E08I01,泵油杯油位正常,BOOLEAN,,1,,,4,no
RJ-W-P02E08,RJ-W-P02E08I02,泵驱动端轴承温度,NUMBER,°C,1,20,85,4,no
RJ-W-P02E08,RJ-W-P02E08I03,泵驱动端轴承振动正常,BOOLEAN,,1,,,4,no
RJ-W-P02E08,RJ-W-P02E08I04,泵非驱动端轴承温度,NUMBER,°C,1,20,85,4,no
RJ-W-P02E08,RJ-W-P02E08I05,泵非驱动端轴承振动正常,BOOLEAN,,1,,,4,no
RJ-W-P02E08,RJ-W-P02E08I06,电机驱动端轴承温度,NUMBER,°C,1,20,85,4,no
RJ-W-P02E08,RJ-W-P02E08I07,电机驱动端轴承振动正常,BOOLEAN,,1,,,4,no
RJ-W-P02E08,RJ-W-P02E08I08,电机非驱动端轴承温度,NUMBER,°C,1,20,85,4,no
RJ-W-P02E08,RJ-W-P02E08I09,电机非驱动端轴承振动正常,BOOLEAN,,1,,,4,no
RJ-W-P02E08,RJ-W-P02E08I10,电机/泵无异音/系统不漏油/机封无滴甩油,BOOLEAN,,1,,,4,no
RJ-W-P02E08,RJ-W-P02E08I11,泵不倒转,BOOLEAN,,1,,,4,no
RJ-W-P02E09,RJ-W-P02E09I01,排污泵电机/泵无异音/机封无漏油,BOOLEAN,,1,,,2,no
RJ-W-P02E09,RJ-W-P02E09I02,油位正常,BOOLEAN,,1,,,2,yes
RJ-W-P02E10,RJ-W-P02E10I01,无漏油/无振动（含管廊）,BOOLEAN,,1,,,8,no
RJ-W-P02E11,RJ-W-P02E11I01,电机驱动端轴承温度,NUMBER,°C,1,20,70,4,no
RJ-W-P02E11,RJ-W-P02E11I02,电机驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P02E11,RJ-W-P02E11I03,电机非驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P02E11,RJ-W-P02E11I04,电机/泵无异音,BOOLEAN,,1,,,2,no
RJ-W-P02E11,RJ-W-P02E11I05,泵不倒转,BOOLEAN,,1,,,2,yes
RJ-W-P02E12,RJ-W-P02E12I01,电机驱动端轴承温度,NUMBER,°C,1,40,70,4,no
RJ-W-P02E12,RJ-W-P02E12I02,电机驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P02E12,RJ-W-P02E12I03,电机非驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P02E12,RJ-W-P02E12I04,电机/泵无异音,BOOLEAN,,1,,,2,no
RJ-W-P02E12,RJ-W-P02E12I05,泵不倒转,BOOLEAN,,1,,,2,no
RJ-W-P02E13,RJ-W-P02E13I01,油箱左蓄能器压力,NUMBER,bar,1,150,170,4,no
RJ-W-P02E13,RJ-W-P02E13I02,油箱右蓄能器压力,NUMBER,bar,1,150,170,4,no
RJ-W-P02E13,RJ-W-P02E13I03,油箱液位正常,BOOLEAN,,1,,,4,no
RJ-W-P02E13,RJ-W-P02E13I04,液压油外置滤油机无报警,BOOLEAN,,1,,,4,no
RJ-W-P02E14,RJ-W-P02E14I01,电机驱动端轴承温度,NUMBER,°C,1,20,70,4,no
RJ-W-P02E14,RJ-W-P02E14I02,电机驱动端轴承振动正常,BOOLEAN,,1,,,4,no
RJ-W-P02E14,RJ-W-P02E14I03,电机非驱动端轴承振动正常,BOOLEAN,,1,,,4,no
RJ-W-P02E14,RJ-W-P02E14I04,电机/风机无异音,BOOLEAN,,1,,,4,no
RJ-W-P02E15,RJ-W-P02E15I01,电机驱动端轴承温度,NUMBER,°C,1,20,70,4,no
RJ-W-P02E15,RJ-W-P02E15I02,电机驱动端轴承振动正常,BOOLEAN,,1,,,4,no
RJ-W-P02E15,RJ-W-P02E15I03,电机非驱动端轴承振动正常,BOOLEAN,,1,,,4,no
RJ-W-P02E15,RJ-W-P02E15I04,电机/风机无异音,BOOLEAN,,1,,,4,no
RJ-W-P02E16,RJ-W-P02E16I01,无漏油/无振动/就地表计无摆动与远传显示基本一致,BOOLEAN,,1,,,4,no
RJ-W-P02E17,RJ-W-P02E17I01,消防喷淋系统无异常,BOOLEAN,,1,,,4,no
RJ-W-P03E01,RJ-W-P03E01I01,罩壳特消控制屏无报警/禁放开关在允许位,BOOLEAN,,1,,,4,no
RJ-W-P03E01,RJ-W-P03E01I02,罩壳特消钢瓶组无异常,BOOLEAN,,1,,,4,no
RJ-W-P03E01,RJ-W-P03E01I03,自动指示灯亮,BOOLEAN,,1,,,4,no
RJ-W-P03E02,RJ-W-P03E02I01,罩壳内无报警/无漏油/无漏热烟气,BOOLEAN,,1,,,4,no
RJ-W-P03E02,RJ-W-P03E02I02,罩壳风机无异音,BOOLEAN,,1,,,4,no
RJ-W-P03E03,RJ-W-P03E03I01,反吹控制柜无报警、迎风面无杂物,BOOLEAN,,1,,,8,no
RJ-W-P03E03,RJ-W-P03E03I02,滤室门、滤室防爆门在关位,BOOLEAN,,1,,,8,no
RJ-W-P04E01,RJ-W-P04E01I01,钢瓶外观完好/无漏气,BOOLEAN,,1,,,8,no
RJ-W-P04E01,RJ-W-P04E01I02,管道/管件无漏气,BOOLEAN,,1,,,8,no
RJ-W-P05E01,RJ-W-P05E01I01,自动指示灯亮,BOOLEAN,,1,,,4,no
RJ-W-P05E01,RJ-W-P05E01I02,罩壳内无漏油/无漏合成气,BOOLEAN,,1,,,4,no
RJ-W-P05E01,RJ-W-P05E01I03,罩壳风机无异音/罩壳内无报警/0米特消钢瓶组无异常,BOOLEAN,,1,,,4,no
RJ-W-P06E01,RJ-W-P06E01I01,电机非驱动轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E01,RJ-W-P06E01I02,电机非驱动端轴承温度,NUMBER,°C,1,30,75,4,no
RJ-W-P06E01,RJ-W-P06E01I03,电机驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E01,RJ-W-P06E01I04,电机驱动端轴承温度,NUMBER,°C,1,30,75,4,no
RJ-W-P06E01,RJ-W-P06E01I05,耦合器两侧轴承振动正常（用听针）,BOOLEAN,,1,,,2,no
RJ-W-P06E01,RJ-W-P06E01I06,泵驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E01,RJ-W-P06E01I07,泵驱动端轴承温度,NUMBER,°C,1,30,75,4,no
RJ-W-P06E01,RJ-W-P06E01I08,泵非驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E01,RJ-W-P06E01I09,泵非驱动端轴承温度（推力轴承、支承轴承）,NUMBER,°C,1,30,75,4,no
RJ-W-P06E01,RJ-W-P06E01I10,冷却后机封水温度（用温枪）,NUMBER,°C,1,30,80,4,no
RJ-W-P06E01,RJ-W-P06E01I11,机封无滴/甩水,BOOLEAN,,1,,,2,no
RJ-W-P06E01,RJ-W-P06E01I12,液力耦合器油位正常,BOOLEAN,,1,,,2,no
RJ-W-P06E01,RJ-W-P06E01I13,液力耦合器勺管出口工作油温,NUMBER,°C,1,60,100,4,no
RJ-W-P06E01,RJ-W-P06E01I14,润滑油滤网压差,NUMBER,°C,1,0,0.06,4,no
RJ-W-P06E01,RJ-W-P06E01I15,润滑油母管供油压力,NUMBER,MPa,1,0.07,0.3,4,no
RJ-W-P06E01,RJ-W-P06E01I16,润滑油滤网后压力,NUMBER,MPa,1,0.2,0.35,4,no
RJ-W-P06E01,RJ-W-P06E01I17,油质无泡沫、无变色、无乳化,BOOLEAN,,1,,,8,no
RJ-W-P06E01,RJ-W-P06E01I18,转速,NUMBER,rpm,1,600,2600,8,no
RJ-W-P06E01,RJ-W-P06E01I19,泵入口压力,NUMBER,MPa,1,0.4,0.9,8,no
RJ-W-P06E01,RJ-W-P06E01I20,泵平衡管压力,NUMBER,MPa,1,0.1,0.9,8,no
RJ-W-P06E01,RJ-W-P06E01I21,电机/耦合器/泵无异音,BOOLEAN,,1,,,2,no
RJ-W-P06E01,RJ-W-P06E01I22,电机进风温度,NUMBER,°C,1,30,55,4,no
RJ-W-P06E01,RJ-W-P06E01I23,电机冷却水供水压力,NUMBER,MPa,1,0.2,0.3,8,no
RJ-W-P06E01,RJ-W-P06E01I24,泵不倒转,BOOLEAN,,1,,,8,yes
RJ-W-P06E02,RJ-W-P06E02I01,电机非驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E02,RJ-W-P06E02I02,驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E02,RJ-W-P06E02I03,泵驱动端轴承温度,NUMBER,°C,1,30,75,4,no
RJ-W-P06E02,RJ-W-P06E02I04,泵振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E02,RJ-W-P06E02I05,电机/泵无异音,BOOLEAN,,1,,,2,no
RJ-W-P06E03,RJ-W-P06E03I01,电机非驱动轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E03,RJ-W-P06E03I02,电机非驱动端轴承温度,NUMBER,°C,1,30,75,4,no
RJ-W-P06E03,RJ-W-P06E03I03,电机驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E03,RJ-W-P06E03I04,电机驱动端轴承温度,NUMBER,°C,1,30,75,4,no
RJ-W-P06E03,RJ-W-P06E03I05,耦合器两侧轴承振动正常（用听针）,BOOLEAN,,1,,,2,no
RJ-W-P06E03,RJ-W-P06E03I06,泵驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E03,RJ-W-P06E03I07,泵驱动端轴承温度,NUMBER,°C,1,30,75,4,no
RJ-W-P06E03,RJ-W-P06E03I08,泵非驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E03,RJ-W-P06E03I09,泵非驱动端轴承温度（推力轴承、支承轴承）,NUMBER,°C,1,30,75,4,no
RJ-W-P06E03,RJ-W-P06E03I10,冷却后机封水温度（用温枪）,NUMBER,°C,1,30,80,4,no
RJ-W-P06E03,RJ-W-P06E03I11,机封无滴/甩水,BOOLEAN,,1,,,2,no
RJ-W-P06E03,RJ-W-P06E03I12,液力耦合器油位正常,BOOLEAN,,1,,,2,no
RJ-W-P06E03,RJ-W-P06E03I13,液力耦合器勺管出口工作油温,NUMBER,°C,1,60,100,4,no
RJ-W-P06E03,RJ-W-P06E03I14,润滑油滤网压差,NUMBER,°C,1,0,0.06,4,no
RJ-W-P06E03,RJ-W-P06E03I15,润滑油母管供油压力,NUMBER,MPa,1,0.07,0.3,4,no
RJ-W-P06E03,RJ-W-P06E03I16,润滑油滤网后压力,NUMBER,MPa,1,0.2,0.35,4,no
RJ-W-P06E03,RJ-W-P06E03I17,油质无泡沫、无变色、无乳化,BOOLEAN,,1,,,8,no
RJ-W-P06E03,RJ-W-P06E03I18,转速,NUMBER,r/min,1,600,2600,8,no
RJ-W-P06E03,RJ-W-P06E03I19,泵入口压力,NUMBER,MPa,1,0.6,0.9,8,no
RJ-W-P06E03,RJ-W-P06E03I20,泵平衡管压力,NUMBER,MPa,1,0.1,0.9,8,no
RJ-W-P06E03,RJ-W-P06E03I21,电机/耦合器/泵无异音,BOOLEAN,,1,,,2,no
RJ-W-P06E03,RJ-W-P06E03I22,电机进风温度,NUMBER,°C,1,30,55,2,no
RJ-W-P06E03,RJ-W-P06E03I23,电机冷却水供水压力,NUMBER,MPa,1,0.2,0.3,8,no
RJ-W-P06E03,RJ-W-P06E03I24,泵不倒转,BOOLEAN,,1,,,8,yes
RJ-W-P06E04,RJ-W-P06E04I01,电机非驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E04,RJ-W-P06E04I02,驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E04,RJ-W-P06E04I03,泵驱动端轴承温度,NUMBER,°C,1,30,70,4,no
RJ-W-P06E04,RJ-W-P06E04I04,泵振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E04,RJ-W-P06E04I05,电机/泵无异音,BOOLEAN,,1,,,2,no
RJ-W-P06E05,RJ-W-P06E05I01,无漏水、汽/无振动（含室外）,BOOLEAN,,1,,,4,no
RJ-W-P06E05,RJ-W-P06E05I02,就地表计无摆动与远传显示基本一致,BOOLEAN,,1,,,8,no
RJ-W-P06E06,RJ-W-P06E06I01,电机非驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E06,RJ-W-P06E06I02,电机驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E06,RJ-W-P06E06I03,电机驱动端轴承温度,NUMBER,°C,1,30,65,4,no
RJ-W-P06E06,RJ-W-P06E06I04,泵驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E06,RJ-W-P06E06I05,泵驱动端轴承温度,NUMBER,°C,1,30,70,4,no
RJ-W-P06E06,RJ-W-P06E06I06,泵非驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E06,RJ-W-P06E06I07,泵非驱动端轴承温度（推力轴承、支承轴承）,NUMBER,°C,1,30,70,4,no
RJ-W-P06E06,RJ-W-P06E06I08,油杯油位正常,BOOLEAN,,1,,,2,no
RJ-W-P06E06,RJ-W-P06E06I09,冷却后机封水温度,NUMBER,°C,1,30,70,4,no
RJ-W-P06E06,RJ-W-P06E06I10,机封无滴/甩水,BOOLEAN,,1,,,2,no
RJ-W-P06E06,RJ-W-P06E06I11,泵入口压力,NUMBER,MPa,1,0.6,0.9,8,no
RJ-W-P06E06,RJ-W-P06E06I12,泵平衡管压力,NUMBER,MPa,1,0.1,0.9,8,no
RJ-W-P06E06,RJ-W-P06E06I13,电机/泵无异音,BOOLEAN,,1,,,2,no
RJ-W-P06E06,RJ-W-P06E06I14,泵不倒转,BOOLEAN,,1,,,8,yes
RJ-W-P06E07,RJ-W-P06E07I01,电机非驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E07,RJ-W-P06E07I02,电机驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E07,RJ-W-P06E07I03,电机驱动端轴承温度,NUMBER,°C,1,30,65,4,no
RJ-W-P06E07,RJ-W-P06E07I04,泵驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E07,RJ-W-P06E07I05,泵驱动端轴承温度,NUMBER,°C,1,30,70,4,no
RJ-W-P06E07,RJ-W-P06E07I06,泵非驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E07,RJ-W-P06E07I07,泵非驱动端轴承温度（推力轴承、支承轴承）,NUMBER,°C,1,30,70,4,no
RJ-W-P06E07,RJ-W-P06E07I08,油杯油位正常,BOOLEAN,,1,,,2,no
RJ-W-P06E07,RJ-W-P06E07I09,冷却后机封水温度,NUMBER,°C,1,30,70,4,no
RJ-W-P06E07,RJ-W-P06E07I10,机封无滴/甩水,BOOLEAN,,1,,,2,no
RJ-W-P06E07,RJ-W-P06E07I11,泵入口压力,NUMBER,MPa,1,0.6,0.9,8,no
RJ-W-P06E07,RJ-W-P06E07I12,泵平衡管压力,NUMBER,MPa,1,0.1,0.9,8,no
RJ-W-P06E07,RJ-W-P06E07I13,电机/泵无异音,BOOLEAN,,1,,,2,no
RJ-W-P06E07,RJ-W-P06E07I14,泵不倒转,BOOLEAN,,1,,,8,yes
RJ-W-P06E08,RJ-W-P06E08I01,无漏水、汽/无振动（含室外）,BOOLEAN,,1,,,4,no
RJ-W-P06E08,RJ-W-P06E08I02,就地表计无摆动与远传显示基本一致,BOOLEAN,,1,,,8,no
RJ-W-P06E09,RJ-W-P06E09I01,电机非驱动轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E09,RJ-W-P06E09I02,电机非驱动端轴承温度,NUMBER,°C,1,35,75,4,no
RJ-W-P06E09,RJ-W-P06E09I03,电机驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E09,RJ-W-P06E09I04,电机驱动端轴承温度,NUMBER,°C,1,35,75,4,no
RJ-W-P06E09,RJ-W-P06E09I05,泵驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E09,RJ-W-P06E09I06,泵驱动端轴承温度,NUMBER,°C,1,35,80,4,no
RJ-W-P06E09,RJ-W-P06E09I07,泵非驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E09,RJ-W-P06E09I08,泵非驱动端轴承温度,NUMBER,°C,1,35,80,4,no
RJ-W-P06E09,RJ-W-P06E09I09,油尺油位正常,BOOLEAN,,1,,,2,no
RJ-W-P06E09,RJ-W-P06E09I10,机封水冷却后温度（用温枪）,NUMBER,°C,1,35,70,4,no
RJ-W-P06E09,RJ-W-P06E09I11,机封无滴/甩水,BOOLEAN,,1,,,2,no
RJ-W-P06E09,RJ-W-P06E09I12,泵入口压力,NUMBER,MPa,1,0.6,0.9,4,no
RJ-W-P06E09,RJ-W-P06E09I13,中间抽头压力,NUMBER,MPa,1,3,4,8,no
RJ-W-P06E09,RJ-W-P06E09I14,泵平衡管压力,NUMBER,MPa,1,0.1,0.9,8,no
RJ-W-P06E09,RJ-W-P06E09I15,电机/泵无异音,BOOLEAN,,1,,,8,no
RJ-W-P06E09,RJ-W-P06E09I16,泵不倒转,BOOLEAN,,1,,,8,yes
RJ-W-P06E10,RJ-W-P06E10I01,电机非驱动轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E10,RJ-W-P06E10I02,电机非驱动端轴承温度,NUMBER,°C,1,35,75,4,no
RJ-W-P06E10,RJ-W-P06E10I03,电机驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E10,RJ-W-P06E10I04,电机驱动端轴承温度,NUMBER,°C,1,35,75,4,no
RJ-W-P06E10,RJ-W-P06E10I05,泵驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E10,RJ-W-P06E10I06,泵驱动端轴承温度,NUMBER,°C,1,35,80,4,no
RJ-W-P06E10,RJ-W-P06E10I07,泵非驱动端轴承振动正常,BOOLEAN,,1,,,2,no
RJ-W-P06E10,RJ-W-P06E10I08,泵非驱动端轴承温度,NUMBER,°C,1,35,80,4,no
RJ-W-P06E10,RJ-W-P06E10I09,油尺油位正常,BOOLEAN,,1,,,2,no
RJ-W-P06E10,RJ-W-P06E10I10,机封水冷却后温度（用温枪）,NUMBER,°C,1,35,70,4,no
RJ-W-P06E10,RJ-W-P06E10I11,机封无滴/甩水,BOOLEAN,,1,,,2,no
RJ-W-P06E10,RJ-W-P06E10I12,泵入口压力,NUMBER,MPa,1,0.6,0.9,4,no
RJ-W-P06E10,RJ-W-P06E10I13,中间抽头压力,NUMBER,MPa,1,3,4,8,no
RJ-W-P06E10,RJ-W-P06E10I14,泵平衡管压力,NUMBER,MPa,1,0.1,0.9,8,no
RJ-W-P06E10,RJ-W-P06E10I15,电机/泵无异音,BOOLEAN,,1,,,8,no
RJ-W-P06E10,RJ-W-P06E10I16,泵不倒转,BOOLEAN,,1,,,8,yes
RJ-W-P06E11,RJ-W-P06E11I01,无漏水、汽/无振动（含室外）,BOOLEAN,,1,,,4,no
RJ-W-P06E11,RJ-W-P06E11I02,就地表计无摆动与远传显示基本一致,BOOLEAN,,1,,,8,no
RJ-W-P06E12,RJ-W-P06E12I01,电机非驱动端轴承振动正常,BOOLEAN,,1,,,8,no
RJ-W-P06E12,RJ-W-P06E12I02,电机驱动端轴承振动正常,BOOLEAN,,1,,,8,no
RJ-W-P06E12,RJ-W-P06E12I03,电机驱动端轴承温度,NUMBER,°C,1,35,65,8,no
RJ-W-P06E12,RJ-W-P06E12I04,电机、泵无异音,BOOLEAN,,1,,,8,no
RJ-W-P06E13,RJ-W-P06E13I01,电机非驱动端轴承振动正常,BOOLEAN,,1,,,8,no
RJ-W-P06E13,RJ-W-P06E13I02,电机驱动端轴承振动正常,BOOLEAN,,1,,,8,no
RJ-W-P06E13,RJ-W-P06E13I03,电机驱动端轴承温度,NUMBER,°C,1,35,65,8,no
RJ-W-P06E13,RJ-W-P06E13I04,电机、泵无异音,BOOLEAN,,1,,,8,no
RJ-W-P06E13,RJ-W-P06E13I05,出口管道不漏水,BOOLEAN,,1,,,8,no
RJ-W-P06E14,RJ-W-P06E14I01,无漏水/无振动,BOOLEAN,,1,,,8,no
RJ-W-P06E15,RJ-W-P06E15I01,无漏汽/无撞管,BOOLEAN,,1,,,8,no
RJ-W-P06E15,RJ-W-P06E15I02,就地表计无摆动与远传显示基本一致,BOOLEAN,,1,,,8,no
